courseId,courseOfferNumber,termCode,termDescription,sessionCode,classSection,crseCatEffectiveDate,subject,subjectDescription,catalogNumber,catalogNumberInt,catalogNumberChar,catalogNumberSort,classNumber,academicYear,courseTitleLong,enrollmentCap,componentCode,componentDescription,unitsMaximum,equivalentCourseId,academicCareer,classAcadOrg,classAcadOrgDescription,subjectAcadOrg,subjectAcadOrgDescription,acadGroup,acadGroupDescription,gradingBasis,gradingBasisDescription,classType,classTypeDescription,enrollmentConsent,enrollmentConsentDesc,requirementGroup,requirementGroupDescription,examDate,examTimeCode,schedulePrint,classStatus,classStatusDescription,termPatternCode,termPatternDescription,courseNote,recommendedPreparation,bracketedFlag,courseDescr,courseDescrlong,enrollmentCount
128053,1,2172,2017 Spring,1,001,30-AUG-15,SOC-STD,Social Studies,98NC,98,NC,000000000000000098NC,11880,2017,The Economics of Education,10,JUT,Junior Tutorial,4, ,FAS,SOST,Social Studies,SOST,Social Studies,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,I,Instructor Consent Required, ,"","","",Y,A,Active,SP,Spring Only,This course will be lotteried.,"",N,The Economics of Education,"<p>This course examines economic aspects of education issues, using quantitative research. We will examine several of the major proposed strategies for improving schools including increasing school resources, enhancing school accountability, and improving teacher selection and training. We will also discuss higher education and education in developing economies. The class culminates with students writing a serious research paper.</p>",0
128073,1,2172,2017 Spring,1,001,31-AUG-16,COMPSCI,Computer Science,20,20,"",000000000000000020,11881,2017,Discrete Mathematics for Computer Science,9999,LEC,Lecture,4, ,FAS,CS,Computer Science,CS,Computer Science,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"Covers material used in Computer Science 121 and Computer Science 124. Ordinarily, not to be taken after those courses or after courses such as Applied Mathematics 106, Applied Mathematics 107, Mathematics 101, and Mathematics 153. This course, when taken for a letter grade, meets the General Education requirement for Empirical and Mathematical Reasoning.","",N,Discrete Math Computer Science,"<p>Widely applicable mathematical tools for computer science, including topics from logic, set theory, combinatorics, number theory, probability theory, and graph theory. Practice in reasoning formally and proving theorems.</p>",0
128118,1,2172,2017 Spring,1,001,15-AUG-16,FRSEMR,Freshman Seminar,24K,24,K,000000000000000024K,11883,2017,The Surprising Science of Happiness,12,FSE,Freshman Seminar,4, ,FAS,FRSP,Freshman Seminars,FRSP,Freshman Seminars,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required,001067,Course open to Freshman Students Only,"","",Y,A,Active,SP,Spring Only,"","",N,The Surprising Science of,"<p>After a century of studying how to cure mental illness, scientists have started to explore what makes us happy. What have they discovered? In this course, we will critically examine the findings from the new science of happiness, including research in cognitive science, evolutionary biology, psychology, and neuroscience and reveal how this work alters our understanding of what happiness is, the optimal ways to achieve and increase it, the role of circumstance in its occurrence, its effect on our physical health, and its place in human nature. We will consider the notion of a biologically determined &ldquo;hedonic set point,&rdquo; and question whether there are people who &ldquo;have started in life with a bottle or two of champagne inscribed to their credit; whilst others seem to have been born close to the pain threshold,&rdquo; as William James noted over a century ago. We will examine how the brain&rsquo;s reward circuitry generates feelings of pleasure, desire, comfort and craving, and the ways it propels us to achieve biologically significant goals. Among the questions we will consider are: What is happiness for? Can one make oneself happier by conscious effort? What are some of the myths about happiness? Finally, is happiness a worthy goal for one&#39;s life? Highlighting the most rigorous and promising work in this field, we will attempt to construct a &ldquo;happiness toolkit.&rdquo; The course will be didactic, interactive and experiential and provide an introduction to a burgeoning field of scientific inquiry.</p>",0
128122,1,2172,2017 Spring,1,001,15-AUG-16,FRSEMR,Freshman Seminar,24U,24,U,000000000000000024U,11884,2017,"How Did I Get Here? Appreciating """"Normal"""" Child Development",12,FSE,Freshman Seminar,4, ,FAS,FRSP,Freshman Seminars,FRSP,Freshman Seminars,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,I,Instructor Consent Required,001067,Course open to Freshman Students Only,"","",Y,A,Active,SP,Spring Only,"","",N,How Did I Get Here? Appreciati,"<p>Understanding &quot;normal&quot; growth and development may seem like a relatively easy task at first. We take the nuances of developmental differences for granted because we&#39;re so accustomed to experiencing them. Nevertheless, defining normal (versus abnormal) development is a complex and controversial task. Development involves a tricky intermingling of environmental stimuli, cultural and social expectations, rapid and not always intuitive changes in brain development, temperamental differences, genetic inheritance, and mind-boggling brain plasticity. The course will start with a consideration of general themes and then move to a chronologic perspective. First, we approach child development as a dynamic force, one which simultaneously engages multiple domains: social/relational, cognitive, physical, moral. We will then switch to examine stages of development in sequence, using our understanding of neurobiological, physical, cultural, and psychological factors to inform our assessment of how children change over time. Readings will include classic papers on development, textbook chapters that provide overviews of specific developmental stages, recently published research articles on genetic inheritance, selected contemporary children&#39;s and young adult literature, personal memoirs, and short stories written about childhood.</p>",0
128150,1,2172,2017 Spring,1,001,30-AUG-15,MCB,Molecular and Cellular Biology,178,178,"",000000000000000178,11885,2017,Biochemistry of Protein Complexes,9999,LEC,Lecture,4, ,FAS,MCB,Molecular and Cellular Biology,MCB,Molecular and Cellular Biology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"","Chemistry 27 and MCB 60 or MCB 54 are recommended, but not required.",N,Biochemistry of Protein,"<p>A course on the properties of protein complexes that serve as supports, machines and motors. Topics include : hemoglobin, actin filaments, myosin function, microtubules, kinesin, metabolon, photosynthesis, rotary motors, nuclear pores and transport, proteasome. Lecture on Monday is followed by student presentations on Wednesday. The course involves reading two research papers per week, and writing a research proposal.</p>",0
128150,1,2172,2017 Spring,1,002,30-AUG-15,MCB,Molecular and Cellular Biology,178,178,"",000000000000000178,12108,2017,Biochemistry of Protein Complexes,9999,DIS,Discussion,4, ,FAS,MCB,Molecular and Cellular Biology,MCB,Molecular and Cellular Biology,FAS,Faculty of Arts & Sciences,LG,Letter Grades,N,Non-Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,SP,Spring Only,"","Chemistry 27 and MCB 60 or MCB 54 are recommended, but not required.",N,Biochemistry of Protein,"<p>A course on the properties of protein complexes that serve as supports, machines and motors. Topics include : hemoglobin, actin filaments, myosin function, microtubules, kinesin, metabolon, photosynthesis, rotary motors, nuclear pores and transport, proteasome. Lecture on Monday is followed by student presentations on Wednesday. The course involves reading two research papers per week, and writing a research proposal.</p>",0
128166,1,2172,2017 Spring,1,001,15-JAN-16,GENETIC,Genetics,368,368,"",000000000000000368,11888,2017,Molecular Genetics of Aging and Neurodegenerative Disorders,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Molecular Genetics of Aging,<p></p>,0
128167,1,2172,2017 Spring,1,001,15-JAN-16,GENETIC,Genetics,372,372,"",000000000000000372,11889,2017,Molecular Mechanisms of Aging and Age Related Diseases,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Molecular Mechanisms of Aging,<p></p>,0
128168,1,2172,2017 Spring,1,001,15-JAN-16,GENETIC,Genetics,378,378,"",000000000000000378,11890,2017,"Aging, Stress Defenses, and Developmental Gene Regulation in C. elegans",9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,"Aging, Stress Defenses, and",<p></p>,0
128169,1,2172,2017 Spring,1,001,15-JAN-16,GENETIC,Genetics,385,385,"",000000000000000385,11891,2017,Cell Cycle Proteins in Development and Cancer,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Cell Cycle Proteins in,<p></p>,0
128170,1,2172,2017 Spring,1,001,15-JAN-16,GENETIC,Genetics,389,389,"",000000000000000389,11892,2017,Epigenomics of Allele-Specific Expression,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Epigenomics of Allele-Specific,<p></p>,0
128171,1,2172,2017 Spring,1,001,15-JAN-16,CELLBIO,Cell Biology,365,365,"",000000000000000365,11893,2017,Mechanism and Biology of Ubiquitin-like Protein Conjugation Cascades,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Mechanism and Biology,<p></p>,0
128172,1,2172,2017 Spring,1,001,15-JAN-16,CELLBIO,Cell Biology,366,366,"",000000000000000366,11894,2017,Mitochondria in Aging and Metabolism,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Mitochondria in Aging,<p></p>,0
128173,1,2172,2017 Spring,1,001,15-JAN-16,BCMP,Biological Chemistry and Molecular Pharmacology,385,385,"",000000000000000385,11895,2017,Control of Gene Expression in Tumorgenesis and Differentiation,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Control of Gene Expression,<p></p>,0
128175,1,2172,2017 Spring,1,001,15-JAN-16,BCMP,Biological Chemistry and Molecular Pharmacology,386,386,"",000000000000000386,11896,2017,Kinase Signaling in Cancer,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Kinase Signaling in Cancer,<p></p>,0
128185,1,2172,2017 Spring,1,001,15-JAN-16,MICROBI,Microbiology,349,349,"",000000000000000349,11897,2017,Molecular Mechanisms of Leukocyte Trafficking,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Molecular Mechanisms,<p></p>,0
128186,1,2172,2017 Spring,1,001,15-JAN-16,MICROBI,Microbiology,350,350,"",000000000000000350,11898,2017,Regulation of T-cell Mediated Immune Response,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Regulation of T-cell Mediated,<p></p>,0
128190,1,2172,2017 Spring,1,001,15-JAN-16,MICROBI,Microbiology,351,351,"",000000000000000351,11899,2017,Viral Pathogenic and Transformation Mechanisms,9999,RR,Reading and Research,16, ,FAS,MDSC,Medical Sciences,MDSC,Medical Sciences,FAS,Faculty of Arts & Sciences,SUS,Satisfactory/Unsatisfactory,E,Enrollment Section,N,No Special Consent Required, ,"","","",Y,A,Active,FASP,Fall and Spring,"","",N,Viral Pathogenic,<p></p>,0
